carat,c0lor,clarity,prise,cut
0.4,D,SI1,990,Good
0.4,D,SI1,990,Good
0.4,D,NA,990,Good
0.4,D,SI1,990,Good
0.4,D,SI1,990,Good
0.39,H,VVS1,990,Good
0.41,H,VS1,990,Good
0.41,G,VS2,990,Good
0.48,H,SI1,990,Fair
0.32,F,VVS1,990,Very Good
0.33,F,VS1,990,Good
0.44,G,SI1,990,Fair
0.44,G,SI1,990,Fair
0.41,H,VVS1,991,Good
0.41,H,VVS1,991,Good
0.41,D,VS1,991,Good
0.51,I,SI2,991,Fair
0.48,J,SI1,991,Fair
0.38,D,VVS2,992,Good
0.33,G,IF,992,Good
0.42,F,SI1,992,Good
0.42,I,VS1,992,Good
0.42,F,SI1,992,Good
0.42,F,SI1,992,Good
0.42,F,SI1,992,Good
0.42,F,SI1,992,Good
0.42,F,SI1,992,Good
0.42,F,SI1,992,Good
0.42,F,SI1,992,Good
0.42,F,SI1,992,Good
0.42,E,SI1,992,Good
0.42,E,SI1,992,Good
0.42,E,SI1,992,Good
0.42,E,SI1,992,Good
0.42,E,SI1,992,Good
0.42,E,SI1,992,Good
0.42,E,SI1,992,Good
0.42,E,NA,992,Good
0.42,E,SI1,992,Good
0.42,E,SI1,992,Good
0.42,E,SI1,992,Good
0.7,F,I1,992,Fair
0.7,F,I1,992,Fair
0.7,F,I1,992,Fair
0.42,H,NA,992,Good
0.42,H,VS2,992,Good
0.42,H,VS2,992,Good
0.4,D,VS2,993,Good
0.38,G,NA,993,Good
0.38,G,VVS1,993,Good
0.43,D,NA,993,Good
0.43,D,SI1,993,Good
0.43,D,SI1,993,Good
0.43,D,SI1,993,Good
0.43,D,SI1,993,Good
0.43,D,SI1,993,Good
0.43,H,VS2,994,Good
0.4,F,VVS2,994,Good
0.35,F,VVS1,994,Good
0.35,F,VVS1,994,Good
0.41,J,NA,994,Good
0.41,J,VVS1,994,Good
0.41,J,VVS1,994,Good
0.41,J,VVS1,994,Good
0.48,F,NA,994,Fair
0.48,F,SI1,994,Fair
0.5,F,SI1,994,Fair
0.5,F,SI1,994,Fair
0.51,I,SI2,995,Fair
0.41,D,VS2,995,Good
0.4,D,VS1,995,Good
0.37,F,IF,995,Good
0.38,G,VVS1,995,Good
0.38,D,VS1,995,Good
0.4,G,VVS1,995,Good
0.34,E,VVS2,995,Good
0.47,G,SI1,995,Fair
0.34,H,VVS1,995,Good
0.34,H,NA,995,Good
0.34,H,VVS1,995,Good
0.34,H,VVS1,995,Good
0.34,H,VVS1,995,Good
0.34,H,VVS1,995,Good
0.34,H,VVS1,995,Good
0.34,G,VVS2,995,Good
0.34,G,VVS2,995,Good
0.34,G,VVS2,995,Good
0.34,G,VVS2,995,Good
0.34,G,VVS2,995,Good
0.34,G,VVS2,995,Good
0.34,G,VVS2,995,Good
0.34,G,VVS2,995,Good
0.34,G,VVS2,995,Good
0.3,E,VVS1,995,Very Good
0.3,F,VVS1,995,Very Good
0.41,F,VVS2,996,Good
0.53,J,VS2,996,Fair
0.45,F,SI2,996,Fair
0.45,F,SI2,996,Fair
0.51,J,VS2,996,Fair
0.5,F,SI2,997,Fair
0.5,F,SI2,997,Fair
0.37,D,VVS2,997,Good
0.4,G,NA,997,Good
0.37,F,VVS1,997,Good
0.46,I,VS1,997,Fair
0.41,E,VS1,997,Good
0.31,D,VVS2,997,Very Good
0.31,D,VVS2,997,Very Good
0.5,D,SI2,997,Fair
0.5,D,SI2,997,Fair
0.31,D,VVS2,997,Very Good
0.31,F,VVS1,997,Very Good
0.43,G,VS1,998,Good
0.43,I,IF,998,Good
0.36,E,VVS2,998,Good
0.34,D,VS1,998,Good
0.38,F,VS1,998,Good
0.38,F,VS1,998,Good
0.38,D,VS2,998,Good
0.38,F,VS1,998,Good
0.38,F,NA,998,Good
0.38,D,VS2,998,Good
0.38,D,VS2,998,Good
0.38,G,VS1,998,Good
0.44,E,SI1,998,Fair
0.34,F,IF,999,Good
0.53,J,SI1,999,Fair
0.34,F,IF,999,Good
0.41,E,VS2,999,Good
0.41,E,NA,999,Good
0.41,E,VS2,999,Good
0.41,E,VS2,999,Good
0.41,E,VS2,999,Good
0.41,E,NA,999,Good
0.41,E,VS2,999,Good
0.41,E,NA,999,Good
0.41,E,VS2,999,Good
0.41,E,VS2,999,Good
0.41,E,VS2,999,Good
0.41,E,VS2,999,Good
0.41,E,VS2,999,Good
0.41,H,VVS2,999,Good
0.37,E,VS1,999,Good
0.37,E,VS1,999,Good
0.38,E,VVS2,1000,Good
0.39,F,VS1,1000,Good
0.38,E,VS1,1000,Good
0.38,E,NA,1000,Good
0.38,E,VS1,1000,Good
0.53,G,SI2,1000,Fair
0.57,I,SI2,1000,Fair
0.38,E,VS1,1000,Good
0.5,E,SI2,1000,Fair
0.3,D,VVS1,1000,Very Good
0.38,E,VS1,1000,Good
0.38,E,NA,1000,Good
0.3,D,VVS1,1000,Very Good
0.38,E,VS1,1000,Good
0.38,E,VS1,1000,Good
0.38,E,VS1,1000,Good
0.5,G,SI2,1000,Fair
0.34,G,VVS1,1000,Good
0.41,G,VVS1,1000,Good
0.35,E,NA,1000,Good
0.53,H,SI2,1000,Fair
0.51,I,SI1,1000,Fair
0.51,I,SI1,1000,Fair
0.43,H,VVS1,1000,Good
0.5,J,SI1,1000,Fair
0.35,G,NA,1001,Good
0.41,F,VVS1,1001,Good
0.34,E,NA,1001,Good
0.35,G,IF,1001,Good
0.35,G,IF,1001,Good
0.35,G,IF,1001,Good
0.35,G,IF,1001,Good
0.35,G,IF,1001,Good
0.44,E,VS2,1001,Fair
0.7,G,NA,1001,Fair
0.52,G,SI2,1001,Fair
0.36,D,VS1,1002,Good
0.36,G,IF,1002,Good
0.41,E,VVS1,1002,Good
0.51,G,SI2,1002,Fair
0.32,F,VVS2,1002,Very Good
0.53,J,SI2,1002,Fair
0.31,E,IF,1002,Very Good
0.33,D,VS2,1002,Good
0.33,E,VS1,1002,Good
0.33,E,VS1,1002,Good
0.33,E,VS1,1002,Good
0.33,E,VS1,1002,Good
0.33,E,VS1,1002,Good
0.33,E,VS1,1002,Good
0.33,D,VS2,1002,Good
0.33,D,NA,1002,Good
0.33,D,VS2,1002,Good
0.33,D,NA,1002,Good
0.33,D,VS2,1002,Good
0.33,D,VS2,1002,Good
0.33,D,VS2,1002,Good
0.33,D,NA,1002,Good
0.33,D,VS2,1002,Good
0.33,D,VS2,1002,Good
0.33,D,VS2,1002,Good
0.33,D,VS2,1002,Good
0.33,D,VS2,1002,Good
0.33,D,VS2,1002,Good
0.33,D,VS2,1002,Good
0.33,D,VS2,1002,Good
0.33,D,VS2,1002,Good
0.33,D,VS2,1002,Good
0.33,D,VS2,1002,Good
0.33,E,VS1,1002,Good
0.33,E,NA,1002,Good
0.33,E,VS1,1002,Good
0.46,G,VS2,1002,Fair
0.33,D,NA,1002,Good
0.37,G,IF,1003,Good
0.4,D,VS1,1003,Good
0.44,E,NA,1003,Fair
0.44,E,NA,1003,Fair
0.44,E,VS2,1003,Fair
0.44,E,VS2,1003,Fair
0.44,E,VS2,1003,Fair
0.44,E,NA,1003,Fair
0.34,F,VVS2,1003,Good
0.34,F,VVS2,1003,Good
0.4,G,VS2,1003,Good
0.37,D,VS2,1003,Good
0.39,F,VS1,1003,Good
0.46,F,SI1,1003,Fair
0.4,D,VS1,1004,Good
0.39,G,VVS1,1004,Good
0.38,F,VS1,1004,Good
0.39,E,VS1,1004,Good
0.39,E,VS1,1004,Good
0.41,E,NA,1004,Good
0.39,E,VS1,1004,Good
0.51,J,SI1,1004,Fair
0.32,E,NA,1004,Very Good
0.51,G,SI2,1004,Fair
0.42,E,VS1,1005,Good
0.38,D,VS2,1005,Good
0.43,G,VS1,1005,Good
0.4,G,VS1,1005,Good
0.4,E,VS1,1005,Good
0.48,E,SI2,1005,Fair
0.3,E,VVS1,1006,Very Good
0.46,I,VVS2,1006,Fair
0.42,D,VS1,1006,Good
0.5,G,SI2,1006,Fair
0.47,H,VS2,1006,Fair
0.33,D,VS1,1006,Good
0.36,G,IF,1006,Good
0.37,D,VS1,1006,Good
0.46,F,SI1,1006,Fair
0.41,F,VS1,1007,Good
0.41,G,VVS2,1007,Good
0.41,D,VS2,1007,Good
0.41,D,VS2,1007,Good
0.41,G,VVS2,1007,Good
0.41,F,VS1,1007,Good
0.41,D,NA,1007,Good
0.41,G,VVS2,1007,Good
0.41,D,VS2,1007,Good
0.41,F,VS1,1007,Good
0.41,F,VS1,1007,Good
0.41,F,VS1,1007,Good
0.41,G,VVS2,1007,Good
0.41,D,VS2,1007,Good
0.41,E,VS1,1007,Good
0.41,F,VS1,1007,Good
0.41,F,VS1,1007,Good
0.41,F,VS1,1007,Good
0.41,I,IF,1007,Good
0.41,G,VVS2,1007,Good
0.41,F,VS1,1007,Good
0.41,D,VS2,1007,Good
0.41,D,VS2,1007,Good
0.41,F,VS1,1007,Good
0.41,D,VS2,1007,Good
0.41,F,VS1,1007,Good
0.41,F,VS1,1007,Good
0.41,F,NA,1007,Good
0.23,E,VVS1,485,Fair
0.23,E,VVS1,485,Fair
0.23,E,VVS1,485,Fair
0.23,D,VVS1,485,Fair
0.23,F,IF,485,Fair
0.32,I,VS2,485,Fair
0.23,E,VVS2,485,Fair
0.3,H,NA,485,Fair
0.3,H,NA,485,Fair
0.3,H,SI2,485,Fair
0.24,D,VS2,485,Fair
0.26,H,VVS2,486,Fair
0.26,H,VVS2,486,Fair
0.26,G,VVS2,486,Fair
0.26,G,VVS2,486,Fair
0.26,G,VVS2,486,Fair
0.26,G,VVS2,486,Fair
0.3,H,VS2,486,Fair
0.3,H,VS2,486,Fair
0.3,I,VS1,486,Fair
0.24,E,SI1,486,Fair
0.27,H,VVS2,486,Fair
0.27,H,VVS2,486,Fair
0.33,H,VS2,486,Fair
0.36,I,SI1,486,Fair
0.36,I,SI1,486,Fair
0.32,E,SI1,486,Fair
0.28,E,VS2,487,Fair
0.28,E,VS2,487,Fair
0.28,E,VS2,487,Fair
0.41,F,NA,1007,Good
0.41,G,VVS2,1007,Good
0.41,F,VS1,1007,Good
0.41,F,VS1,1007,Good
0.41,G,VVS2,1007,Good
0.41,G,VVS2,1007,Good
0.41,D,VS2,1007,Good
0.41,F,VS1,1007,Good
0.41,G,VVS2,1007,Good
0.41,G,VVS2,1007,Good
0.41,F,VS1,1007,Good
0.41,F,VS1,1007,Good
0.41,F,VS1,1007,Good
0.41,F,VS1,1007,Good
0.41,D,VS2,1007,Good
0.41,F,VS1,1007,Good
0.41,F,VS1,1007,Good
0.41,G,VVS2,1007,Good
0.41,G,VVS2,1007,Good
0.41,F,VS1,1007,Good
0.41,F,NA,1007,Good
0.41,E,VS1,1007,Good
0.41,F,VS1,1007,Good
0.33,D,VS1,1007,Good
0.4,G,VS2,1007,Good
0.4,H,VS1,1007,Good
0.32,E,VS1,1008,Very Good
0.4,G,NA,1008,Good
0.51,J,VS2,1008,Fair
0.51,J,VS2,1008,Fair
0.51,H,SI1,1008,Fair
0.39,G,VS1,1008,Good
0.39,G,NA,1008,Good
0.38,E,NA,1008,Good
0.32,D,VVS2,1008,Very Good
0.39,G,NA,1008,Good
0.39,G,VVS1,1008,Good
0.39,G,VVS1,1008,Good
0.5,I,SI1,1008,Fair
0.32,F,VVS2,1008,Very Good
0.32,F,VVS2,1008,Very Good
0.32,F,VVS2,1008,Very Good
0.32,F,VVS2,1008,Very Good
0.32,F,VVS2,1008,Very Good
0.43,H,VVS2,1008,Good
0.43,H,VVS2,1008,Good
0.43,G,VS1,1008,Good
0.43,G,NA,1008,Good
0.43,G,VS1,1008,Good
0.43,G,VS1,1008,Good
0.43,G,VS1,1008,Good
0.43,G,VS1,1008,Good
0.43,G,VS1,1008,Good
0.43,G,VS1,1008,Good
0.43,G,VS1,1008,Good
0.43,F,VS1,1008,Good
0.32,G,VVS1,1008,Very Good
0.4,F,VVS2,1008,Good
0.42,H,SI1,1008,Good
0.38,D,VVS2,1009,Good
0.31,D,VVS2,1009,Very Good
0.42,D,VS1,1009,Good
0.44,D,VS2,1009,Fair
0.5,G,SI2,1009,Fair
0.6,I,SI2,1009,Fair
0.39,I,VVS2,1009,Good
0.39,H,VS1,1009,Good
0.39,G,NA,1009,Good
0.39,G,VS2,1009,Good
0.39,G,VS2,1009,Good
0.39,G,VS2,1009,Good
0.39,G,VS2,1009,Good
0.39,G,VS2,1009,Good
0.39,G,VS2,1009,Good
0.5,E,SI2,1009,Fair
0.33,H,NA,1010,Good
0.32,F,IF,1010,Very Good
0.4,D,VVS2,1010,Good
0.4,D,VVS2,1010,Good
0.38,F,VVS2,1010,Good
0.38,F,VVS2,1010,Good
0.38,F,VVS2,1010,Good
0.38,F,VVS2,1010,Good
0.32,E,VVS2,1010,Very Good
0.32,E,VVS2,1010,Very Good
0.4,G,VS2,1010,Good
0.3,D,VVS2,1010,Very Good
0.33,H,IF,1010,Good
0.39,F,VS1,1010,Good
0.37,G,VVS2,1010,Good
0.35,F,VVS1,1011,Good
0.35,D,VVS2,1011,Good
0.55,H,SI2,1011,Fair
0.5,G,SI2,1011,Fair
0.35,F,VS1,1011,Good
0.41,H,NA,1011,Good
0.39,F,VS2,1011,Good
0.49,H,NA,1011,Fair
0.31,D,VS1,1011,Very Good
0.49,E,SI2,1011,Fair
0.31,E,VVS1,1012,Very Good
0.31,E,NA,1012,Very Good
0.4,F,VVS2,1012,Good
0.34,E,VVS1,1012,Good
0.4,F,VVS2,1012,Good
0.45,F,VS1,1012,Fair
0.57,D,SI2,1012,Fair
0.54,F,SI2,1013,Fair
0.41,E,VVS2,1013,Good
0.38,E,VVS2,1013,Good
0.38,D,VS2,1013,Good
0.38,F,VS1,1013,Good
0.3,E,IF,1013,Very Good
0.4,G,VVS1,1013,Good
0.36,F,VS1,1013,Good
0.3,E,VVS2,1013,Very Good
0.3,E,VVS2,1013,Very Good
0.3,E,VVS2,1013,Very Good
0.3,F,IF,1013,Very Good
0.3,F,IF,1013,Very Good
0.3,E,VVS2,1013,Very Good
0.3,E,VVS2,1013,Very Good
0.3,E,VVS2,1013,Very Good
0.3,E,VVS2,1013,Very Good
0.3,E,VVS2,1013,Very Good
0.36,F,VS1,1013,Good
0.3,E,VVS2,1013,Very Good
0.3,E,VVS2,1013,Very Good
0.3,E,VVS2,1013,Very Good
0.3,F,IF,1013,Very Good
0.3,E,VVS2,1013,Very Good
0.3,E,VVS2,1013,Very Good
0.36,E,VS2,1013,Good
0.36,F,VS1,1013,Good
0.3,E,VVS2,1013,Very Good
0.3,E,VVS2,1013,Very Good
0.3,F,IF,1013,Very Good
0.3,E,NA,1013,Very Good
0.3,E,VVS2,1013,Very Good
0.3,E,NA,1013,Very Good
0.36,E,VS2,1013,Good
0.36,E,VS2,1013,Good
0.36,E,VS2,1013,Good
0.45,I,VVS1,1013,Fair
0.42,F,VS2,1013,Good
0.36,H,IF,1013,Good
0.36,E,VS2,1013,Good
0.36,E,VS2,1013,Good
0.36,E,VS2,1013,Good
0.36,E,VS2,1013,Good
0.36,E,VS2,1013,Good
0.36,E,VS2,1013,Good
0.36,E,VS2,1013,Good
0.36,E,VS2,1013,Good
0.36,E,NA,1013,Good
0.36,E,VS2,1013,Good
0.36,E,VS2,1013,Good
0.36,E,VS2,1013,Good
0.36,E,VS2,1013,Good
0.36,E,VS2,1013,Good
0.36,E,VS2,1013,Good
0.36,E,VS2,1013,Good
0.3,H,IF,1013,Very Good
0.3,H,IF,1013,Very Good
0.3,H,IF,1013,Very Good
0.3,H,IF,1013,Very Good
0.3,H,IF,1013,Very Good
0.3,H,IF,1013,Very Good
0.3,G,VVS1,1013,Very Good
0.3,G,VVS1,1013,Very Good
0.3,G,VVS1,1013,Very Good
0.3,G,VVS1,1013,Very Good
0.3,G,VVS1,1013,Very Good
0.3,G,VVS1,1013,Very Good
0.3,G,VVS1,1013,Very Good
0.3,G,NA,1013,Very Good
0.3,G,VVS1,1013,Very Good
0.3,G,VVS1,1013,Very Good
0.3,G,VVS1,1013,Very Good
0.3,G,VVS1,1013,Very Good
0.3,G,VVS1,1013,Very Good
0.3,G,VVS1,1013,Very Good
0.3,G,VVS1,1013,Very Good
0.3,G,VVS1,1013,Very Good
0.3,G,VVS1,1013,Very Good
0.3,G,VVS1,1013,Very Good
0.3,G,VVS1,1013,Very Good
0.3,G,VVS1,1013,Very Good
0.3,G,VVS1,1013,Very Good
0.3,G,VVS1,1013,Very Good
0.3,G,VVS1,1013,Very Good
0.3,G,VVS1,1013,Very Good
0.3,G,VVS1,1013,Very Good
0.3,G,VVS1,1013,Very Good
0.3,G,VVS1,1013,Very Good
0.3,G,VVS1,1013,Very Good
0.3,G,VVS1,1013,Very Good
0.3,G,VVS1,1013,Very Good
0.5,I,VS1,1013,Fair
0.54,I,SI2,1013,Fair
0.36,F,VS1,1013,Good
0.45,I,VS2,1013,Fair
0.75,F,I1,1013,Fair
0.25,F,SI2,1013,Premium
0.36,E,VS2,1013,Good
0.32,D,VVS2,1014,Very Good
0.32,D,VVS2,1014,Very Good
0.53,J,SI1,1014,Fair
0.33,F,IF,1014,Good
0.34,E,VVS1,1014,Good
0.34,E,VVS1,1014,Good
0.34,E,VVS1,1014,Good
0.34,E,NA,1014,Good
0.34,E,VVS1,1014,Good
0.34,G,IF,1014,Good
0.34,G,IF,1014,Good
0.34,E,VVS1,1014,Good
0.34,G,IF,1014,Good
0.34,G,IF,1014,Good
0.34,E,VVS1,1014,Good
0.34,G,IF,1014,Good
0.34,G,IF,1014,Good
0.42,E,VS1,1014,Good
0.7,I,I1,1014,Fair
0.32,D,VVS1,1015,Very Good
0.4,F,VVS2,1015,Good
0.53,H,SI2,1015,Fair
0.4,F,VVS2,1015,Good
0.41,D,NA,1015,Good
0.41,D,SI1,1015,Good
0.41,D,NA,1015,Good
0.41,D,SI1,1015,Good
0.41,D,SI1,1015,Good
0.41,D,SI1,1015,Good
0.41,D,SI1,1015,Good
0.41,D,SI1,1015,Good
0.41,D,SI1,1015,Good
0.41,D,SI1,1015,Good
0.41,D,SI1,1015,Good
0.41,D,NA,1015,Good
0.41,D,NA,1015,Good
0.41,D,SI1,1015,Good
0.41,D,SI1,1015,Good
0.41,D,SI1,1015,Good
0.41,E,SI1,1015,Good
0.5,D,SI2,1015,Fair
0.5,D,SI2,1015,Fair
0.41,D,SI1,1015,Good
0.5,F,SI2,1016,Fair
0.5,F,SI2,1016,Fair
0.44,H,VVS1,1016,Good
0.44,G,SI2,1016,Good
0.51,H,SI2,1016,Fair
0.43,H,VS2,1016,Good
0.43,F,SI1,1016,Good
0.43,F,SI1,1016,Good
0.43,F,SI1,1016,Good
0.43,F,SI1,1016,Good
0.43,F,SI1,1016,Good
0.43,F,NA,1016,Good
0.43,F,SI1,1016,Good
0.43,F,SI1,1016,Good
0.43,F,SI1,1016,Good
0.43,F,SI1,1016,Good
0.43,F,SI1,1016,Good
0.43,E,SI1,1016,Good
0.43,E,SI1,1016,Good
0.43,E,SI1,1016,Good
0.43,E,SI1,1016,Good
0.43,E,SI1,1016,Good
0.43,F,SI1,1016,Good
0.41,F,VVS2,1017,Good
0.4,E,VVS2,1017,Good
0.4,E,VVS2,1017,Good
0.4,E,VVS2,1017,Good
0.4,H,VVS1,1017,Good
0.4,H,VVS1,1017,Good
0.4,H,VVS1,1017,Good
0.4,H,VVS1,1017,Good
0.4,H,VVS1,1017,Good
0.43,H,VVS1,1017,Good
0.5,H,SI1,1017,Fair
0.4,H,VS1,1017,Good
0.4,H,NA,1017,Good
0.35,H,IF,1017,Good
0.35,H,IF,1017,Good
0.41,D,VS1,1018,Good
0.41,D,VS1,1018,Good
0.35,D,VS1,1018,Good
0.32,E,IF,1018,Very Good
0.39,D,VVS2,1018,Good
0.41,D,VS1,1018,Good
0.41,D,NA,1018,Good
0.32,E,IF,1018,Very Good
0.32,E,NA,1018,Very Good
0.32,E,NA,1018,Very Good
0.32,E,IF,1018,Very Good
0.32,E,IF,1018,Very Good
0.32,E,IF,1018,Very Good
0.36,D,VS1,1018,Good
0.31,J,SI1,379,Fair
0.31,J,VS2,380,Fair
0.31,J,VS2,380,Fair
0.31,J,VS2,380,Fair
0.31,J,VS2,380,Fair
0.26,F,VS2,381,Fair
0.28,G,SI1,382,Fair
0.3,I,NA,382,Fair
0.3,G,SI2,382,Fair
0.3,G,SI2,382,Fair
0.3,I,SI1,382,Fair
0.26,H,VS1,382,Fair
0.26,G,VS1,382,Fair
0.31,I,SI2,383,Fair
0.27,H,NA,383,Fair
0.24,F,VS1,383,Fair
0.29,I,VS2,384,Fair
0.26,E,NA,384,Fair
0.3,J,NA,384,Fair
0.3,J,VS2,384,Fair
0.23,G,VS1,384,Fair
0.32,J,SI1,384,Fair
0.26,I,NA,385,Fair
0.21,E,VS2,386,Fair
0.21,E,VS2,386,Fair
0.21,E,VS2,386,Fair
0.21,D,VS2,386,Fair
0.21,D,VS2,386,Fair
0.21,D,VS2,386,Fair
0.21,D,VS2,386,Fair
0.28,E,VS2,487,Fair
0.28,F,VS2,487,Fair
0.28,F,VS2,487,Fair
0.28,F,NA,487,Fair
0.28,F,VS1,487,Fair
0.28,F,VS1,487,Fair
0.28,F,VS1,487,Fair
0.28,F,NA,487,Fair
0.28,E,VS1,487,Fair
0.28,E,VS1,487,Fair
0.28,E,VS1,487,Fair
0.28,E,VS1,487,Fair
0.28,D,NA,487,Fair
0.28,D,VS2,487,Fair
0.3,G,SI1,487,Fair
0.3,G,SI1,487,Fair
0.3,G,NA,487,Fair
0.28,F,NA,487,Fair
0.28,E,VS1,487,Fair
0.28,D,VS2,487,Fair
0.37,J,VS1,487,Fair
0.35,D,SI2,487,Fair
0.28,E,VS1,487,Fair
0.37,J,VS1,487,Fair
0.37,F,SI2,487,Fair
0.37,G,SI2,487,Fair
0.37,F,SI2,487,Fair
0.37,G,SI2,487,Fair
0.31,I,SI1,488,Fair
0.31,J,VS2,488,Fair
0.46,J,VVS1,1018,Fair
0.46,J,VVS1,1018,Fair
0.46,F,SI1,1018,Fair
0.44,F,VS2,1018,Good
0.44,F,SI1,1018,Good
0.41,E,VVS2,1019,Good
0.52,J,SI1,1019,Fair
0.41,D,VS1,1019,Good
0.52,I,SI1,1019,Fair
0.57,G,I1,1019,Fair
0.5,F,SI2,1020,Fair
0.5,F,SI2,1020,Fair
0.5,F,SI2,1020,Fair
0.4,E,VS2,1020,Good
0.53,H,SI2,1020,Fair
0.53,H,NA,1020,Fair
0.5,F,SI2,1020,Fair
0.32,E,VVS1,1020,Very Good
0.32,E,VVS1,1020,Very Good
0.32,E,VVS1,1020,Very Good
0.32,E,VVS1,1020,Very Good
0.32,E,VVS1,1020,Very Good
0.32,E,VVS1,1020,Very Good
0.32,E,VVS1,1020,Very Good
0.32,E,VVS1,1020,Very Good
0.32,E,VVS1,1020,Very Good
0.51,J,SI1,1020,Fair
0.32,G,IF,1020,Very Good
0.32,G,IF,1020,Very Good
0.32,G,IF,1020,Very Good
0.32,G,IF,1020,Very Good
0.32,G,IF,1020,Very Good
0.32,G,IF,1020,Very Good
0.32,G,IF,1020,Very Good
0.32,G,IF,1020,Very Good
0.32,G,IF,1020,Very Good
0.32,G,NA,1020,Very Good
0.48,F,SI1,1020,Fair
0.5,G,I1,1020,Fair
0.4,G,SI1,1020,Good
0.34,F,VS1,1020,Good
0.51,J,VS2,1020,Fair
0.47,F,NA,1021,Fair
0.36,F,VVS1,1021,Good
0.33,F,VVS1,1021,Very Good
0.33,F,VVS1,1021,Very Good
0.33,D,VVS2,1021,Very Good
0.33,F,VVS1,1021,Very Good
0.33,F,VVS1,1021,Very Good
0.33,F,VVS1,1021,Very Good
0.33,F,VVS1,1021,Very Good
0.33,F,VVS1,1021,Very Good
0.33,D,VVS2,1021,Very Good
0.4,H,VS1,1021,Good
0.38,D,VS2,1021,Good
0.6,J,SI2,1022,Fair
0.43,D,SI1,1022,Good
0.51,I,SI1,1023,Fair
0.53,J,VS2,1023,Fair
0.53,J,VS2,1023,Fair
0.53,J,VS2,1023,Fair
0.5,J,VS2,1023,Fair
0.42,G,VVS1,1023,Good
0.51,J,SI1,1023,Fair
0.44,F,SI1,1023,Good
0.5,H,NA,1024,Fair
0.41,I,NA,1024,Good
0.41,H,VS1,1024,Good
0.39,F,VS1,1024,Good
0.39,F,VS1,1024,Good
0.42,E,VS2,1024,Good
0.42,E,VS2,1024,Good
0.42,E,VS2,1024,Good
0.42,E,VS2,1024,Good
0.42,E,NA,1024,Good
0.42,E,VS2,1024,Good
0.42,E,VS2,1024,Good
0.42,E,VS2,1024,Good
0.42,E,VS2,1024,Good
0.42,E,VS2,1024,Good
0.42,E,VS2,1024,Good
0.42,E,VS2,1024,Good
0.42,E,VS2,1024,Good
0.42,E,VS2,1024,Good
0.42,E,VS2,1024,Good
0.39,G,VVS2,1024,Good
0.39,G,NA,1024,Good
0.39,D,VS2,1024,Good
0.39,D,VS2,1024,Good
0.35,H,VVS1,1024,Good
0.35,H,VVS1,1024,Good
0.35,H,VVS1,1024,Good
0.35,H,VVS1,1024,Good
0.35,H,NA,1024,Good
0.35,H,VVS1,1024,Good
0.35,H,VVS1,1024,Good
0.35,H,NA,1024,Good
0.35,H,NA,1024,Good
0.35,G,NA,1024,Good
0.35,G,VVS2,1024,Good
0.35,G,VVS2,1024,Good
0.35,G,VVS2,1024,Good
0.35,G,VVS2,1024,Good
0.35,E,VVS2,1024,Good
0.39,D,VS2,1024,Good
0.35,E,IF,1025,Good
0.3,G,IF,1025,Very Good
0.4,E,VS2,1025,Good
0.39,E,VS1,1026,Good
0.3,E,IF,1026,Very Good
0.3,E,IF,1026,Very Good
0.3,E,IF,1026,Very Good
0.39,E,VS1,1026,Good
0.42,H,VVS1,1026,Good
0.51,G,SI2,1026,Fair
0.51,G,NA,1026,Fair
0.41,F,NA,1026,Good
0.48,H,VS2,1026,Fair
0.35,D,VS1,1026,Good
0.38,F,VS2,1026,Good
0.38,F,NA,1026,Good
0.38,F,VS2,1026,Good
0.38,F,VS2,1026,Good
0.38,F,VS2,1026,Good
0.38,F,NA,1026,Good
0.38,F,NA,1026,Good
0.49,G,SI1,1026,Fair
0.49,G,SI1,1026,Fair
0.3,E,VVS2,1026,Very Good
0.35,F,IF,1027,Good
0.38,E,VVS2,1027,Good
0.38,E,VS1,1027,Good
0.45,G,NA,1027,Fair
0.45,D,SI1,1027,Fair
0.4,E,VVS2,1028,Good
0.35,G,VVS1,1028,Good
0.36,F,VVS1,1028,Good
0.54,G,SI2,1028,Fair
0.35,H,IF,1028,Good
0.33,F,IF,1028,Very Good
0.31,E,VVS1,1028,Very Good
0.31,G,IF,1028,Very Good
0.31,F,VVS1,1028,Very Good
0.31,F,VVS1,1028,Very Good
0.44,E,SI2,1028,Good
0.51,G,SI2,1029,Fair
0.36,G,IF,1029,Good
0.36,G,IF,1029,Good
0.42,G,VVS2,1029,Good
0.37,D,VS1,1030,Good
0.38,D,NA,1030,Good
0.38,F,VVS1,1030,Good
0.46,D,VS2,1030,Fair
0.38,E,VVS2,1030,Good
0.34,E,NA,1030,Good
0.35,E,VVS1,1030,Good
0.32,D,NA,1030,Very Good
0.41,E,VS1,1030,Good
0.41,E,NA,1030,Good
0.52,J,VS2,1030,Fair
0.32,D,VS1,1030,Very Good
0.4,I,VS2,1031,Good
0.38,G,VS1,1031,Good
0.38,H,VVS2,1031,Good
0.42,F,VS1,1031,Good
0.42,F,VS1,1031,Good
0.42,D,VS2,1031,Good
0.42,G,VVS2,1031,Good
0.42,G,VVS2,1031,Good
0.42,G,VVS2,1031,Good
0.42,F,VS1,1031,Good
0.42,D,VS2,1031,Good
0.42,F,VS1,1031,Good
0.42,F,VS1,1031,Good
0.42,G,VVS2,1031,Good
0.42,D,VS2,1031,Good
0.42,F,NA,1031,Good
